date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:27	231830/231830	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:27%20GMT	https://www.dlx-alloy.com/sale-43727892-1-20mm-3-17mm-tafa-75b-pmet-885-metco-8400-nickel-alloy-for-thermal-flame-spraying-ni95al5-wire.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-43727892-1-20mm-3-17mm-tafa-75b-pmet-885-metco-8400-nickel-alloy-for-thermal-flame-spraying-ni95al5-wire.html	(from https://www.dlx-alloy.com/supplier-424549-thermal-spray-wire)
18:07:28	194811/194811	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:28%20GMT	https://www.dlx-alloy.com/supplier-424549p2-thermal-spray-wire	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/supplier-424549p2-thermal-spray-wire.html	(from https://www.dlx-alloy.com/supplier-424549-thermal-spray-wire)
18:07:28	168480/168480	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:29%20GMT	https://www.dlx-alloy.com/supplier-424549p3-thermal-spray-wire	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/supplier-424549p3-thermal-spray-wire.html	(from https://www.dlx-alloy.com/supplier-424549-thermal-spray-wire)
18:07:29	232764/232764	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:30%20GMT	https://www.dlx-alloy.com/sale-31479692-fast-delivery-soft-magnetic-1j85-permalloy-80-tape-strip-foil.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-31479692-fast-delivery-soft-magnetic-1j85-permalloy-80-tape-strip-foil.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:29	210470/210470	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:30%20GMT	https://www.dlx-alloy.com/sale-13419051-ni80mo5-1j85-supermalloy-mumetal-tube-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13419051-ni80mo5-1j85-supermalloy-mumetal-tube-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:31	210856/210856	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:31%20GMT	https://www.dlx-alloy.com/sale-13419031-annealed-soft-magnetic-1j85-astm-596-nickel-base-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13419031-annealed-soft-magnetic-1j85-astm-596-nickel-base-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:32	211042/211042	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:32%20GMT	https://www.dlx-alloy.com/sale-13419014-1j85-mumetal-supermalloy-ni80mo5-astm-596-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13419014-1j85-mumetal-supermalloy-ni80mo5-astm-596-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:32	211061/211061	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:33%20GMT	https://www.dlx-alloy.com/sale-13418996-precision-soft-magnetic-1j85-supermalloy-molybdenum-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418996-precision-soft-magnetic-1j85-supermalloy-molybdenum-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:33	212329/212329	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:33%20GMT	https://www.dlx-alloy.com/sale-13418927-current-sensors-1j85-ni80mo5-supermalloy-foil-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418927-current-sensors-1j85-ni80mo5-supermalloy-foil-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:33	231252/231252	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:34%20GMT	https://www.dlx-alloy.com/sale-13418748-iso9001-alloy-52-expansion-4j50-feni52-nickel-iron.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418748-iso9001-alloy-52-expansion-4j50-feni52-nickel-iron.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:35	232337/232337	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:34%20GMT	https://www.dlx-alloy.com/sale-13418745-expansion-4j50-alloy-52-rod-feni50-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418745-expansion-4j50-alloy-52-rod-feni50-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:35	233616/233616	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:35%20GMT	https://www.dlx-alloy.com/sale-13418524-low-expansion-3j01-nife52-invar36-alloy-52-iron-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418524-low-expansion-3j01-nife52-invar36-alloy-52-iron-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:36	232412/232412	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:36%20GMT	https://www.dlx-alloy.com/sale-13418518-iso9001-invar36-tape-4j33-feni52-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418518-iso9001-invar36-tape-4j33-feni52-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:37	232145/232145	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:37%20GMT	https://www.dlx-alloy.com/sale-13418513-iso9001-precision-3j9-alloy-52-feni52-nickel-iron-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13418513-iso9001-precision-3j9-alloy-52-feni52-nickel-iron-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:38	219427/219427	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:38%20GMT	https://www.dlx-alloy.com/sale-13415900-low-expansion-invar-36-feni36-11mm-k93600-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13415900-low-expansion-invar-36-feni36-11mm-k93600-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:39	218653/218653	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:39%20GMT	https://www.dlx-alloy.com/sale-13415886-precision-uns-k93600-invar-36-0-9mm-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13415886-precision-uns-k93600-invar-36-0-9mm-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:39	257021/257021	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:40%20GMT	https://www.dlx-alloy.com/sale-13415849-electric-vacuum-kovar-4j29-k94610-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13415849-electric-vacuum-kovar-4j29-k94610-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:40	257007/257007	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:41%20GMT	https://www.dlx-alloy.com/sale-13415832-precision-kovar-4j29-coil-uns-k94610-nickel-iron-cobalt-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13415832-precision-kovar-4j29-coil-uns-k94610-nickel-iron-cobalt-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:41	257592/257592	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:41%20GMT	https://www.dlx-alloy.com/sale-13415819-controlled-expansion-kovar-alloy-1-3981-4j29-precision-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13415819-controlled-expansion-kovar-alloy-1-3981-4j29-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:41	200500/200500	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:42%20GMT	https://www.dlx-alloy.com/supplier-424552p2-precision-alloy	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/supplier-424552p2-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:42	184870/184870	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:42%20GMT	https://www.dlx-alloy.com/supplier-424552p3-precision-alloy	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/supplier-424552p3-precision-alloy.html	(from https://www.dlx-alloy.com/supplier-424552-precision-alloy)
18:07:43	185982/185982	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:43%20GMT	https://www.dlx-alloy.com/sale-13421333-nimonic-75-n06075-iso-9001-high-temperature-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13421333-nimonic-75-n06075-iso-9001-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:43	188736/188736	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:44%20GMT	https://www.dlx-alloy.com/sale-13419989-nimonic-90-pyromet-90-udimet-90-high-temperature-aluminium-alloys.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13419989-nimonic-90-pyromet-90-udimet-90-high-temperature-aluminium-alloys.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:44	187514/187514	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:44%20GMT	https://www.dlx-alloy.com/sale-13421089-iso-9001-nimonic-90-udimet-90-high-temperature-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13421089-iso-9001-nimonic-90-udimet-90-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:45	185678/185678	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:45%20GMT	https://www.dlx-alloy.com/sale-13419757-nimonic-80a-8020-nimonic-75-high-temperature-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13419757-nimonic-80a-8020-nimonic-75-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:45	190216/190216	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:45%20GMT	https://www.dlx-alloy.com/sale-13420065-nimonic-c-263-5120-haynes-263-high-temperature-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13420065-nimonic-c-263-5120-haynes-263-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:45	180449/180449	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:46%20GMT	https://www.dlx-alloy.com/sale-13359669-780-mpa-iso-9001-nimonic-80a-high-temperature-nickel-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13359669-780-mpa-iso-9001-nimonic-80a-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:46	179544/179544	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:47%20GMT	https://www.dlx-alloy.com/sale-50559553-nickel-alloy-with-high-electrical-and-thermal-conductivity-corrosion-resistance-and-polished-finish.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559553-nickel-alloy-with-high-electrical-and-thermal-conductivity-corrosion-resistance-and-polished-finish.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:47	177862/177862	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:47%20GMT	https://www.dlx-alloy.com/sale-50559546-non-magnetic-polished-high-temperature-nickel-alloy-high-strength.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559546-non-magnetic-polished-high-temperature-nickel-alloy-high-strength.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:47	177615/177615	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:48%20GMT	https://www.dlx-alloy.com/sale-50559534-nickel-alloy-for-non-magnetic-industrial-applications.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559534-nickel-alloy-for-non-magnetic-industrial-applications.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:48	178484/178484	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:48%20GMT	https://www.dlx-alloy.com/sale-50559525-precision-alloys-annealed-700-800n-mm2-high-density-for-precision-applications.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559525-precision-alloys-annealed-700-800n-mm2-high-density-for-precision-applications.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:48	179195/179195	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:49%20GMT	https://www.dlx-alloy.com/sale-50559511-high-thermal-conductivity-high-temperature-nickel-alloy-with-82-5-kn-mm2-modulus-of-rigidity-and-low.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559511-high-thermal-conductivity-high-temperature-nickel-alloy-with-82-5-kn-mm2-modulus-of-rigidity-and-low.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:49	178632/178632	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:49%20GMT	https://www.dlx-alloy.com/sale-50559506-polished-nickel-wire-electrical-conductivity-non-magnetic-resistance-for-temperature.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559506-polished-nickel-wire-electrical-conductivity-non-magnetic-resistance-for-temperature.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:49	177221/177221	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:50%20GMT	https://www.dlx-alloy.com/sale-50559500-non-magnetic-nickel-alloy-wire-for-temperature-applications.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559500-non-magnetic-nickel-alloy-wire-for-temperature-applications.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:50	178435/178435	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:50%20GMT	https://www.dlx-alloy.com/sale-50559487-high-density-copper-nickel-alloy-wire-for-superior-electrical-conductivity.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559487-high-density-copper-nickel-alloy-wire-for-superior-electrical-conductivity.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:50	178464/178464	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:51%20GMT	https://www.dlx-alloy.com/sale-50559480-low-ductility-non-magnetic-nickel-alloy-wire-temperature-dependent-elastic-modulus.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559480-low-ductility-non-magnetic-nickel-alloy-wire-temperature-dependent-elastic-modulus.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:51	180284/180284	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:51%20GMT	https://www.dlx-alloy.com/sale-50559470-high-melting-point-nickel-alloy-wire-with-polished-surface-and-corrosion-resistance.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-50559470-high-melting-point-nickel-alloy-wire-with-polished-surface-and-corrosion-resistance.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:52	191567/191567	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:52%20GMT	https://www.dlx-alloy.com/supplier-424553p2-high-temperature-nickel-alloy	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/supplier-424553p2-high-temperature-nickel-alloy.html	(from https://www.dlx-alloy.com/supplier-424553-high-temperature-nickel-alloy)
18:07:53	203269/203269	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:53%20GMT	https://www.dlx-alloy.com/sale-13384517-hot-plates-ni60cr15-637-mpa-wire-metal-alloy.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-13384517-hot-plates-ni60cr15-637-mpa-wire-metal-alloy.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:53	177700/177700	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:54%20GMT	https://www.dlx-alloy.com/sale-48611467-ss2507-2205-control-line-tubing-s32750-corrosion-resistance-super-duplex.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-48611467-ss2507-2205-control-line-tubing-s32750-corrosion-resistance-super-duplex.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:54	243094/243094	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:54%20GMT	https://www.dlx-alloy.com/sale-48611040-ss-625-control-line-tubing-n06625-heat-treated-marine-aerospace.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-48611040-ss-625-control-line-tubing-n06625-heat-treated-marine-aerospace.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:54	183217/183217	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:55%20GMT	https://www.dlx-alloy.com/sale-45921126-agcu20-military-electronic-equipment-alloy-wire-electronic-military-equipment-industry.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-45921126-agcu20-military-electronic-equipment-alloy-wire-electronic-military-equipment-industry.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:55	466031/466031	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:55%20GMT	https://www.dlx-alloy.com/sale-40753280-high-temperature-platinum-rhodium-tube-ptrh10-platinum-90-rhodium-10.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-40753280-high-temperature-platinum-rhodium-tube-ptrh10-platinum-90-rhodium-10.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:55	472339/472339	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:56%20GMT	https://www.dlx-alloy.com/sale-40752602-platinum-rhodium-tube-ptrh10-platinum-90-rhodium-10-for-laboratory-equipment.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-40752602-platinum-rhodium-tube-ptrh10-platinum-90-rhodium-10-for-laboratory-equipment.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:56	181767/181767	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:56%20GMT	https://www.dlx-alloy.com/sale-21030257-bright-surface-nitinol-wire-6-45-g-cm3-density.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21030257-bright-surface-nitinol-wire-6-45-g-cm3-density.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:56	183821/183821	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:57%20GMT	https://www.dlx-alloy.com/sale-21029402-ni-ti-alloy-nitinol-wire-for-fibrous-skeleton-of-heart.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21029402-ni-ti-alloy-nitinol-wire-for-fibrous-skeleton-of-heart.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:57	181698/181698	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:57%20GMT	https://www.dlx-alloy.com/sale-21028741-shape-memory-ni-ti-alloy-nitinol-wire-elastic-for-surgery.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21028741-shape-memory-ni-ti-alloy-nitinol-wire-elastic-for-surgery.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:57	182836/182836	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:58%20GMT	https://www.dlx-alloy.com/sale-21025856-nickel-titanium-nitinol-memory-wire-for-medical-devices.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21025856-nickel-titanium-nitinol-memory-wire-for-medical-devices.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:58	180903/180903	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:59%20GMT	https://www.dlx-alloy.com/sale-21013462-shape-memory-nitinol-tube-ni-ti-metal-alloy-superelastic.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21013462-shape-memory-nitinol-tube-ni-ti-metal-alloy-superelastic.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:59	182252/182252	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:07:59%20GMT	https://www.dlx-alloy.com/sale-21011630-memory-alloy-niti-tube-od-3mm-id-2mm-length-1000mm.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21011630-memory-alloy-niti-tube-od-3mm-id-2mm-length-1000mm.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:07:59	181545/181545	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:00%20GMT	https://www.dlx-alloy.com/sale-21009867-nitinol-ni-ti-alloy-tube-for-medical-industry.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21009867-nitinol-ni-ti-alloy-tube-for-medical-industry.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:08:00	181223/181223	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:00%20GMT	https://www.dlx-alloy.com/sale-21006693-af-15-nitinol-tube-for-medical-industry.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21006693-af-15-nitinol-tube-for-medical-industry.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:08:00	178727/178727	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:01%20GMT	https://www.dlx-alloy.com/sale-21002274-niti-alloy-nitinol-tube-1-2-1-0-1000-for-sales.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-21002274-niti-alloy-nitinol-tube-1-2-1-0-1000-for-sales.html	(from https://www.dlx-alloy.com/supplier-424555-metal-alloy)
18:08:01	175858/175858	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:02%20GMT	https://www.dlx-alloy.com/sale-49752770-9-4-10-6-s-m-electrical-conductivity-platinum-iridium-alloy-for-highly-resistant.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-49752770-9-4-10-6-s-m-electrical-conductivity-platinum-iridium-alloy-for-highly-resistant.html	(from https://www.dlx-alloy.com/supplier-4668395-platinum-iridium-alloy)
18:08:02	175256/175256	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:02%20GMT	https://www.dlx-alloy.com/sale-49752740-non-magnetic-hard-platinum-iridium-metal-alloy-medical-instrument-tubing.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-49752740-non-magnetic-hard-platinum-iridium-metal-alloy-medical-instrument-tubing.html	(from https://www.dlx-alloy.com/supplier-4668395-platinum-iridium-alloy)
18:08:03	174612/174612	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2002:08:03%20GMT	https://www.dlx-alloy.com/sale-49752719-platinum-iridium-tube-casting-inconel-nickel-alloy-4-5-mohs-hardness-rare-expensive.html	C:/Users/HP/Pictures/Camera%20Roll/ALLOY%20Sales19/dlx-alloy/www.dlx-alloy.com/sale-49752719-platinum-iridium-tube-casting-inconel-nickel-alloy-4-5-mohs-hardness-rare-expensive.html	(from https://www.dlx-alloy.com/supplier-4668395-platinum-iridium-alloy)
